suite,file,golden,golden_px,golden_max,calib,calib_px,hakux_px,hakux_max
Vertex_shader_rounding_tests,ProjAdjacentGeometry_0.5626.png,identical,,,identical,,0,0
Vertex_shader_rounding_tests,ProjAdjacentGeometry_0.9990.png,identical,,,identical,,0,0
Vertex_shader_rounding_tests,ProjAdjacentGeometry_1.0000.png,identical,,,identical,,0,0
Vertex_shader_rounding_tests,RenderTarget.png,identical,,,identical,,0,0
Vertex_shader_rounding_tests,TopLeftRaster.png,identical,,,identical,,0,0
Vertex_shader_rounding_tests,TopLeftRaster_Fixed.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Control.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,ControlNA.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov00.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov01.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov02.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov03.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov04.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov05.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov06.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov07.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov08.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov09.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov10.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov11.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov12.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov13.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov14.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov15.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,Mov16.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov00.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov01.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov02.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov03.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov04.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov05.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov06.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov07.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov08.png,identical,,,identical,,0,0
Vertex_shader_swizzle_tests,NAMov09.png,identical,,,identical,,0,0
Viewport,-0.438_-0.438-0.000_0.000.png,identical,,,identical,,698,224
Viewport,-0.531_-0.531-0.000_0.000.png,identical,,,identical,,0,0
Viewport,-0.531_-0.531-2.000_0.000.png,identical,,,identical,,0,0
Viewport,-1.000_-1.000-0.000_0.000.png,identical,,,identical,,0,0
Viewport,-1.000_-1.000-2.000_0.000.png,identical,,,identical,,0,0
Viewport,0.000_0.000-0.000_0.000.png,identical,,,identical,,0,0
Viewport,0.000_0.000-2.000_0.000.png,identical,,,identical,,0,0
Viewport,0.531_0.531-0.000_0.000.png,identical,,,identical,,0,0
Viewport,0.531_0.531-2.000_0.000.png,identical,,,identical,,0,0
Viewport,0.562_0.562-0.000_0.000.png,identical,,,identical,,698,224
Viewport,1.000_1.000-0.000_0.000.png,identical,,,identical,,0,0
Viewport,1.000_1.000-2.000_0.000.png,identical,,,identical,,0,0
Volume_texture,A1R5G5B5.png,identical,,,identical,,22,223
Volume_texture,A4R4G4B4.png,identical,,,identical,,222,223
Volume_texture,A8.png,identical,,,identical,,3463,223
Volume_texture,A8B8G8R8.png,identical,,,identical,,2734,220
Volume_texture,A8R8G8B8.png,identical,,,identical,,2734,220
Volume_texture,A8Y8.png,identical,,,identical,,710,226
Volume_texture,AY8.png,identical,,,identical,,2084,208
Volume_texture,B8G8R8A8.png,identical,,,identical,,2734,220
Volume_texture,DXT1.png,identical,,,identical,,3496,255
Volume_texture,G8B8.png,identical,,,identical,,710,226
Volume_texture,R16B16.png,identical,,,identical,,48412,252
Volume_texture,R5G6B5.png,identical,,,identical,,0,0
Volume_texture,R6G5B5.png,identical,,,identical,,22,130
Volume_texture,R8B8.png,identical,,,identical,,710,226
Volume_texture,R8G8B8A8.png,identical,,,identical,,2734,220
Volume_texture,SZ_Index8.png,identical,,,identical,,3496,4
Volume_texture,X1R5G5B5.png,identical,,,identical,,0,0
Volume_texture,X8R8G8B8.png,identical,,,identical,,2529,1
Volume_texture,Y16.png,identical,,,identical,,65819,254
Volume_texture,Y8.png,identical,,,identical,,2084,247
W_buffering,WBuf16D_FloorQuad_V0_ZB0_ZS0.png,identical,,,identical,,226,255
W_buffering,WBuf16D_FloorQuad_V0_ZB0_ZS0_ZB.png,identical,,,identical,,1583,8
W_buffering,WBuf16D_FloorQuad_V0_ZB0_ZS1.png,identical,,,identical,,226,255
W_buffering,WBuf16D_FloorQuad_V0_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_FloorQuad_V0_ZB1_ZS0.png,identical,,,identical,,223,255
W_buffering,WBuf16D_FloorQuad_V0_ZB1_ZS0_ZB.png,identical,,,identical,,1583,9
W_buffering,WBuf16D_FloorQuad_V0_ZB1_ZS1.png,identical,,,identical,,223,255
W_buffering,WBuf16D_FloorQuad_V0_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_FloorQuad_V1_ZB0_ZS0.png,identical,,,identical,,44,255
W_buffering,WBuf16D_FloorQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_FloorQuad_V1_ZB0_ZS1.png,identical,,,identical,,44,255
W_buffering,WBuf16D_FloorQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_FloorQuad_V1_ZB1_ZS0.png,identical,,,identical,,44,255
W_buffering,WBuf16D_FloorQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_FloorQuad_V1_ZB1_ZS1.png,identical,,,identical,,44,255
W_buffering,WBuf16D_FloorQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_LargeZ_V1_ZB0_ZS0.png,identical,,,identical,,21,238
W_buffering,WBuf16D_LargeZ_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_LargeZ_V1_ZB0_ZS1.png,identical,,,identical,,21,238
W_buffering,WBuf16D_LargeZ_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_LargeZ_V1_ZB1_ZS0.png,identical,,,identical,,21,238
W_buffering,WBuf16D_LargeZ_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_LargeZ_V1_ZB1_ZS1.png,identical,,,identical,,21,238
W_buffering,WBuf16D_LargeZ_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_LineStrip_V1_ZB0_ZS0.png,identical,,,identical,,218,255
W_buffering,WBuf16D_LineStrip_V1_ZB0_ZS0_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf16D_LineStrip_V1_ZB0_ZS1.png,identical,,,identical,,218,255
W_buffering,WBuf16D_LineStrip_V1_ZB0_ZS1_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf16D_LineStrip_V1_ZB1_ZS0.png,identical,,,identical,,218,255
W_buffering,WBuf16D_LineStrip_V1_ZB1_ZS0_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf16D_LineStrip_V1_ZB1_ZS1.png,identical,,,identical,,218,255
W_buffering,WBuf16D_LineStrip_V1_ZB1_ZS1_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf16D_RoofQuad_V1_ZB0_ZS0.png,identical,,,identical,,45,255
W_buffering,WBuf16D_RoofQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_RoofQuad_V1_ZB0_ZS1.png,identical,,,identical,,119,255
W_buffering,WBuf16D_RoofQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,23870,255
W_buffering,WBuf16D_RoofQuad_V1_ZB1_ZS0.png,identical,,,identical,,45,255
W_buffering,WBuf16D_RoofQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_RoofQuad_V1_ZB1_ZS1.png,identical,,,identical,,119,255
W_buffering,WBuf16D_RoofQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,23870,255
W_buffering,WBuf16D_TriH_V1_ZB0_ZS0.png,identical,,,identical,,29,255
W_buffering,WBuf16D_TriH_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_TriH_V1_ZB0_ZS1.png,identical,,,identical,,29,255
W_buffering,WBuf16D_TriH_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_TriH_V1_ZB1_ZS0.png,identical,,,identical,,29,255
W_buffering,WBuf16D_TriH_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_TriH_V1_ZB1_ZS1.png,identical,,,identical,,29,255
W_buffering,WBuf16D_TriH_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_TriV_V1_ZB0_ZS0.png,identical,,,identical,,13,238
W_buffering,WBuf16D_TriV_V1_ZB0_ZS0_ZB.png,identical,,,identical,,144,9
W_buffering,WBuf16D_TriV_V1_ZB0_ZS1.png,identical,,,identical,,13,238
W_buffering,WBuf16D_TriV_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_TriV_V1_ZB1_ZS0.png,identical,,,identical,,13,238
W_buffering,WBuf16D_TriV_V1_ZB1_ZS0_ZB.png,identical,,,identical,,144,8
W_buffering,WBuf16D_TriV_V1_ZB1_ZS1.png,identical,,,identical,,13,238
W_buffering,WBuf16D_TriV_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_WallQuad_V1_ZB0_ZS0.png,identical,,,identical,,75,255
W_buffering,WBuf16D_WallQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_WallQuad_V1_ZB0_ZS1.png,identical,,,identical,,75,255
W_buffering,WBuf16D_WallQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_WallQuad_V1_ZB1_ZS0.png,identical,,,identical,,75,255
W_buffering,WBuf16D_WallQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16D_WallQuad_V1_ZB1_ZS1.png,identical,,,identical,,75,255
W_buffering,WBuf16D_WallQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_FloorQuad_V0_ZB0_ZS0.png,identical,,,identical,,266,255
W_buffering,WBuf16F_FloorQuad_V0_ZB0_ZS0_ZB.png,identical,,,identical,,22525,255
W_buffering,WBuf16F_FloorQuad_V0_ZB0_ZS1.png,identical,,,identical,,226,255
W_buffering,WBuf16F_FloorQuad_V0_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_FloorQuad_V0_ZB1_ZS0.png,identical,,,identical,,263,255
W_buffering,WBuf16F_FloorQuad_V0_ZB1_ZS0_ZB.png,identical,,,identical,,20899,255
W_buffering,WBuf16F_FloorQuad_V0_ZB1_ZS1.png,identical,,,identical,,223,255
W_buffering,WBuf16F_FloorQuad_V0_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_FloorQuad_V1_ZB0_ZS0.png,identical,,,identical,,44,255
W_buffering,WBuf16F_FloorQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,115,9
W_buffering,WBuf16F_FloorQuad_V1_ZB0_ZS1.png,identical,,,identical,,44,255
W_buffering,WBuf16F_FloorQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_FloorQuad_V1_ZB1_ZS0.png,identical,,,identical,,44,255
W_buffering,WBuf16F_FloorQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,2,8
W_buffering,WBuf16F_FloorQuad_V1_ZB1_ZS1.png,identical,,,identical,,44,255
W_buffering,WBuf16F_FloorQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_LargeZ_V1_ZB0_ZS0.png,identical,,,identical,,21,238
W_buffering,WBuf16F_LargeZ_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_LargeZ_V1_ZB0_ZS1.png,identical,,,identical,,21,238
W_buffering,WBuf16F_LargeZ_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_LargeZ_V1_ZB1_ZS0.png,identical,,,identical,,21,238
W_buffering,WBuf16F_LargeZ_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_LargeZ_V1_ZB1_ZS1.png,identical,,,identical,,21,238
W_buffering,WBuf16F_LargeZ_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_LineStrip_V1_ZB0_ZS0.png,identical,,,identical,,208,255
W_buffering,WBuf16F_LineStrip_V1_ZB0_ZS0_ZB.png,identical,,,identical,,1,124
W_buffering,WBuf16F_LineStrip_V1_ZB0_ZS1.png,identical,,,identical,,208,255
W_buffering,WBuf16F_LineStrip_V1_ZB0_ZS1_ZB.png,identical,,,identical,,1,124
W_buffering,WBuf16F_LineStrip_V1_ZB1_ZS0.png,identical,,,identical,,208,255
W_buffering,WBuf16F_LineStrip_V1_ZB1_ZS0_ZB.png,identical,,,identical,,1,124
W_buffering,WBuf16F_LineStrip_V1_ZB1_ZS1.png,identical,,,identical,,208,255
W_buffering,WBuf16F_LineStrip_V1_ZB1_ZS1_ZB.png,identical,,,identical,,1,124
W_buffering,WBuf16F_RoofQuad_V1_ZB0_ZS0.png,identical,,,identical,,45,255
W_buffering,WBuf16F_RoofQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_RoofQuad_V1_ZB0_ZS1.png,identical,,,identical,,45,255
W_buffering,WBuf16F_RoofQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_RoofQuad_V1_ZB1_ZS0.png,identical,,,identical,,45,255
W_buffering,WBuf16F_RoofQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_RoofQuad_V1_ZB1_ZS1.png,identical,,,identical,,45,255
W_buffering,WBuf16F_RoofQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_TriH_V1_ZB0_ZS0.png,identical,,,identical,,29,255
W_buffering,WBuf16F_TriH_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_TriH_V1_ZB0_ZS1.png,identical,,,identical,,29,255
W_buffering,WBuf16F_TriH_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_TriH_V1_ZB1_ZS0.png,identical,,,identical,,29,255
W_buffering,WBuf16F_TriH_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_TriH_V1_ZB1_ZS1.png,identical,,,identical,,29,255
W_buffering,WBuf16F_TriH_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_TriV_V1_ZB0_ZS0.png,identical,,,identical,,13,238
W_buffering,WBuf16F_TriV_V1_ZB0_ZS0_ZB.png,identical,,,identical,,288,8
W_buffering,WBuf16F_TriV_V1_ZB0_ZS1.png,identical,,,identical,,13,238
W_buffering,WBuf16F_TriV_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_TriV_V1_ZB1_ZS0.png,identical,,,identical,,13,238
W_buffering,WBuf16F_TriV_V1_ZB1_ZS0_ZB.png,identical,,,identical,,288,8
W_buffering,WBuf16F_TriV_V1_ZB1_ZS1.png,identical,,,identical,,13,238
W_buffering,WBuf16F_TriV_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_WallQuad_V1_ZB0_ZS0.png,identical,,,identical,,75,255
W_buffering,WBuf16F_WallQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,113,9
W_buffering,WBuf16F_WallQuad_V1_ZB0_ZS1.png,identical,,,identical,,75,255
W_buffering,WBuf16F_WallQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf16F_WallQuad_V1_ZB1_ZS0.png,identical,,,identical,,75,255
W_buffering,WBuf16F_WallQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,2,8
W_buffering,WBuf16F_WallQuad_V1_ZB1_ZS1.png,identical,,,identical,,75,255
W_buffering,WBuf16F_WallQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_ClipF-150-032_V1_ZB0_ZS1.png,identical,,,identical,,179,255
W_buffering,WBuf24D_ClipF-150-032_V1_ZB0_ZS1_ZB.png,identical,,,identical,,42224,1
W_buffering,WBuf24D_ClipF-150-128_V1_ZB0_ZS1.png,identical,,,identical,,133,255
W_buffering,WBuf24D_ClipF-150-128_V1_ZB0_ZS1_ZB.png,identical,,,identical,,24500,1
W_buffering,WBuf24D_ClipF-150-224_V1_ZB0_ZS1.png,identical,,,identical,,37,255
W_buffering,WBuf24D_ClipF-150-224_V1_ZB0_ZS1_ZB.png,identical,,,identical,,14700,1
W_buffering,WBuf24D_ClipW-159-000_V1_ZB0_ZS1.png,identical,,,identical,,64,255
W_buffering,WBuf24D_ClipW-159-000_V1_ZB0_ZS1_ZB.png,identical,,,identical,,1703,1
W_buffering,WBuf24D_ClipW-261-000_V1_ZB0_ZS1.png,identical,,,identical,,112,255
W_buffering,WBuf24D_ClipW-261-000_V1_ZB0_ZS1_ZB.png,identical,,,identical,,12941,1
W_buffering,WBuf24D_ClipW-363-000_V1_ZB0_ZS1.png,identical,,,identical,,79,255
W_buffering,WBuf24D_ClipW-363-000_V1_ZB0_ZS1_ZB.png,identical,,,identical,,7110,1
W_buffering,WBuf24D_FloorQuad_V0_ZB0_ZS0.png,identical,,,identical,,219,255
W_buffering,WBuf24D_FloorQuad_V0_ZB0_ZS0_ZB.png,identical,,,identical,,1583,1
W_buffering,WBuf24D_FloorQuad_V0_ZB0_ZS1.png,identical,,,identical,,230469,255
W_buffering,WBuf24D_FloorQuad_V0_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_FloorQuad_V0_ZB1_ZS0.png,identical,,,identical,,216,255
W_buffering,WBuf24D_FloorQuad_V0_ZB1_ZS0_ZB.png,identical,,,identical,,1583,1
W_buffering,WBuf24D_FloorQuad_V0_ZB1_ZS1.png,identical,,,identical,,230399,255
W_buffering,WBuf24D_FloorQuad_V0_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_FloorQuad_V1_ZB0_ZS0.png,identical,,,identical,,37,255
W_buffering,WBuf24D_FloorQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_FloorQuad_V1_ZB0_ZS1.png,identical,,,identical,,375,255
W_buffering,WBuf24D_FloorQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,124615,1
W_buffering,WBuf24D_FloorQuad_V1_ZB1_ZS0.png,identical,,,identical,,37,255
W_buffering,WBuf24D_FloorQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_FloorQuad_V1_ZB1_ZS1.png,identical,,,identical,,343,255
W_buffering,WBuf24D_FloorQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,124615,1
W_buffering,WBuf24D_LargeZ_V1_ZB0_ZS0.png,identical,,,identical,,14,255
W_buffering,WBuf24D_LargeZ_V1_ZB0_ZS0_ZB.png,identical,,,identical,,7200,1
W_buffering,WBuf24D_LargeZ_V1_ZB0_ZS1.png,identical,,,identical,,158,255
W_buffering,WBuf24D_LargeZ_V1_ZB0_ZS1_ZB.png,identical,,,identical,,118240,1
W_buffering,WBuf24D_LargeZ_V1_ZB1_ZS0.png,identical,,,identical,,14,255
W_buffering,WBuf24D_LargeZ_V1_ZB1_ZS0_ZB.png,identical,,,identical,,7200,1
W_buffering,WBuf24D_LargeZ_V1_ZB1_ZS1.png,identical,,,identical,,158,255
W_buffering,WBuf24D_LargeZ_V1_ZB1_ZS1_ZB.png,identical,,,identical,,118240,1
W_buffering,WBuf24D_LineStrip_V1_ZB0_ZS0.png,identical,,,identical,,308,255
W_buffering,WBuf24D_LineStrip_V1_ZB0_ZS0_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf24D_LineStrip_V1_ZB0_ZS1.png,identical,,,identical,,308,255
W_buffering,WBuf24D_LineStrip_V1_ZB0_ZS1_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf24D_LineStrip_V1_ZB1_ZS0.png,identical,,,identical,,308,255
W_buffering,WBuf24D_LineStrip_V1_ZB1_ZS0_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf24D_LineStrip_V1_ZB1_ZS1.png,identical,,,identical,,308,255
W_buffering,WBuf24D_LineStrip_V1_ZB1_ZS1_ZB.png,identical,,,identical,,1,255
W_buffering,WBuf24D_Riddick_V1_ZB0_ZS0.png,identical,,,identical,,10,255
W_buffering,WBuf24D_Riddick_V1_ZB0_ZS0_ZB.png,identical,,,identical,,393,1
W_buffering,WBuf24D_RoofQuad_V1_ZB0_ZS0.png,identical,,,identical,,38,255
W_buffering,WBuf24D_RoofQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_RoofQuad_V1_ZB0_ZS1.png,identical,,,identical,,112,255
W_buffering,WBuf24D_RoofQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,23870,2
W_buffering,WBuf24D_RoofQuad_V1_ZB1_ZS0.png,identical,,,identical,,38,255
W_buffering,WBuf24D_RoofQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_RoofQuad_V1_ZB1_ZS1.png,identical,,,identical,,112,255
W_buffering,WBuf24D_RoofQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,23870,2
W_buffering,WBuf24D_TriH_V1_ZB0_ZS0.png,identical,,,identical,,23,255
W_buffering,WBuf24D_TriH_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_TriH_V1_ZB0_ZS1.png,identical,,,identical,,23,255
W_buffering,WBuf24D_TriH_V1_ZB0_ZS1_ZB.png,identical,,,identical,,204,1
W_buffering,WBuf24D_TriH_V1_ZB1_ZS0.png,identical,,,identical,,23,255
W_buffering,WBuf24D_TriH_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_TriH_V1_ZB1_ZS1.png,identical,,,identical,,23,255
W_buffering,WBuf24D_TriH_V1_ZB1_ZS1_ZB.png,identical,,,identical,,204,1
W_buffering,WBuf24D_TriV_V1_ZB0_ZS0.png,identical,,,identical,,7,238
W_buffering,WBuf24D_TriV_V1_ZB0_ZS0_ZB.png,identical,,,identical,,144,1
W_buffering,WBuf24D_TriV_V1_ZB0_ZS1.png,identical,,,identical,,2641,255
W_buffering,WBuf24D_TriV_V1_ZB0_ZS1_ZB.png,identical,,,identical,,26400,215
W_buffering,WBuf24D_TriV_V1_ZB1_ZS0.png,identical,,,identical,,7,238
W_buffering,WBuf24D_TriV_V1_ZB1_ZS0_ZB.png,identical,,,identical,,144,1
W_buffering,WBuf24D_TriV_V1_ZB1_ZS1.png,identical,,,identical,,2331,255
W_buffering,WBuf24D_TriV_V1_ZB1_ZS1_ZB.png,identical,,,identical,,26400,215
W_buffering,WBuf24D_WallQuad_V1_ZB0_ZS0.png,identical,,,identical,,65,255
W_buffering,WBuf24D_WallQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_WallQuad_V1_ZB0_ZS1.png,identical,,,identical,,65,255
W_buffering,WBuf24D_WallQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,263,1
W_buffering,WBuf24D_WallQuad_V1_ZB1_ZS0.png,identical,,,identical,,65,255
W_buffering,WBuf24D_WallQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24D_WallQuad_V1_ZB1_ZS1.png,identical,,,identical,,65,255
W_buffering,WBuf24D_WallQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,263,1
W_buffering,WBuf24F_FloorQuad_V0_ZB0_ZS0.png,identical,,,identical,,681,255
W_buffering,WBuf24F_FloorQuad_V0_ZB0_ZS0_ZB.png,identical,,,identical,,163425,255
W_buffering,WBuf24F_FloorQuad_V0_ZB0_ZS1.png,identical,,,identical,,243,255
W_buffering,WBuf24F_FloorQuad_V0_ZB0_ZS1_ZB.png,identical,,,identical,,28420,1
W_buffering,WBuf24F_FloorQuad_V0_ZB1_ZS0.png,identical,,,identical,,664,255
W_buffering,WBuf24F_FloorQuad_V0_ZB1_ZS0_ZB.png,identical,,,identical,,160898,255
W_buffering,WBuf24F_FloorQuad_V0_ZB1_ZS1.png,identical,,,identical,,254,255
W_buffering,WBuf24F_FloorQuad_V0_ZB1_ZS1_ZB.png,identical,,,identical,,32340,1
W_buffering,WBuf24F_FloorQuad_V1_ZB0_ZS0.png,identical,,,identical,,37,255
W_buffering,WBuf24F_FloorQuad_V1_ZB0_ZS0_ZB.png,identical,,,identical,,6111,1
W_buffering,WBuf24F_FloorQuad_V1_ZB0_ZS1.png,identical,,,identical,,375,255
W_buffering,WBuf24F_FloorQuad_V1_ZB0_ZS1_ZB.png,identical,,,identical,,124615,1
W_buffering,WBuf24F_FloorQuad_V1_ZB1_ZS0.png,identical,,,identical,,37,255
W_buffering,WBuf24F_FloorQuad_V1_ZB1_ZS0_ZB.png,identical,,,identical,,5615,1
W_buffering,WBuf24F_FloorQuad_V1_ZB1_ZS1.png,identical,,,identical,,343,255
W_buffering,WBuf24F_FloorQuad_V1_ZB1_ZS1_ZB.png,identical,,,identical,,124615,1
W_buffering,WBuf24F_LargeZ_V1_ZB0_ZS0.png,identical,,,identical,,14,255
W_buffering,WBuf24F_LargeZ_V1_ZB0_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24F_LargeZ_V1_ZB0_ZS1.png,identical,,,identical,,14,255
W_buffering,WBuf24F_LargeZ_V1_ZB0_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24F_LargeZ_V1_ZB1_ZS0.png,identical,,,identical,,14,255
W_buffering,WBuf24F_LargeZ_V1_ZB1_ZS0_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24F_LargeZ_V1_ZB1_ZS1.png,identical,,,identical,,14,255
W_buffering,WBuf24F_LargeZ_V1_ZB1_ZS1_ZB.png,identical,,,identical,,0,0
W_buffering,WBuf24F_LineStrip_V1_ZB0_ZS0.png,identical,,,identical,,312,255
W_buffering,WBuf24F_LineStrip_V1_ZB0_ZS0_ZB.png,identical,,,identical,,11,245
W_buffering,WBuf24F_LineStrip_V1_ZB0_ZS1.png,identical,,,identical,,312,255
W_buffering,WBuf24F_LineStrip_V1_ZB0_ZS1_ZB.png,identical,,,identical,,11,245
W_buffering,WBuf24F_LineStrip_V1_ZB1_ZS0.png,identical,,,identical,,312,255
